BuildingArea,YearBuilt,Car,Address,Postcode,Rooms,Price,Date
,,1.0,122 Amess St,3054.0,3,2210000.0,14/05/2016
,,0.0,40 Ogrady St,3054.0,2,1330000.0,15/10/2016
168.0,1890.0,2.0,1018 Drummond St,3054.0,4,2520000.0,16/04/2016
,,1.0,354 Station St,3054.0,3,1214000.0,16/04/2016
135.0,,1.0,462 Canning St,3054.0,3,1955000.0,16/07/2016
,1970.0,1.0,26/174 Lee St,3054.0,1,390000.0,16/07/2016
,,0.0,119 Curtain St,3054.0,1,885000.0,18/03/2017
148.0,1970.0,0.0,75 Fenwick St,3054.0,3,2050000.0,18/03/2017
,,1.0,16 Fenwick St,3054.0,2,910000.0,18/06/2016
,,0.0,658 Lygon St,3054.0,2,880000.0,18/06/2016
162.0,1900.0,2.0,292 Amess St,3054.0,4,1950000.0,22/05/2016
,,1.0,167 Richardson St,3054.0,3,1280000.0,22/08/2016
56.0,1970.0,1.0,14/1102 Lygon St,3054.0,1,437000.0,24/09/2016
,,2.0,984 Lygon St,3054.0,2,1150000.0,24/09/2016
86.0,1940.0,1.0,4 Mary St,3054.0,2,520000.0,24/09/2016
76.0,1975.0,1.0,24/635 Drummond St,3054.0,2,570000.0,27/06/2016
96.0,1989.0,2.0,1/60 Moonya Rd,3163.0,3,820000.0,3/09/2016
104.0,2009.0,1.0,1/70 Truganini Rd,3163.0,2,795000.0,3/09/2016
61.0,1970.0,1.0,2/31 Moonya Rd,3163.0,2,600000.0,3/12/2016
166.0,1960.0,2.0,212 Neerim Rd,3163.0,3,1295000.0,3/12/2016
,1919.0,0.0,218 Neerim Rd,3163.0,4,1275000.0,3/12/2016
,,1.0,3 Oakleigh Rd,3163.0,3,1620000.0,3/12/2016
69.0,1970.0,1.0,3/13 Emily St,3163.0,2,510000.0,4/03/2017
,,1.0,3/21 Jersey Pde,3163.0,1,255000.0,4/03/2017
111.0,,1.0,64 Lyons St,3163.0,2,890000.0,4/03/2017
48.0,1970.0,1.0,8/54 Moonya Rd,3163.0,1,346000.0,4/03/2017
113.0,1990.0,1.0,3/78 Moonya Rd,3163.0,3,860000.0,4/03/2017
,1970.0,1.0,1/177 Oakleigh Rd,3163.0,2,586000.0,4/03/2017
100.0,1973.0,2.0,4/5 Anzac St,3163.0,2,772000.0,4/06/2016
204.0,1925.0,2.0,42 Margaret St,3163.0,4,1506000.0,4/06/2016
107.0,1990.0,1.0,5/78 Moonya Rd,3163.0,3,675000.0,4/06/2016
67.0,2009.0,2.0,4/314 Neerim Rd,3163.0,2,525000.0,4/06/2016
50.0,1960.0,1.0,3/9 Poplar Gr,3163.0,1,290000.0,4/06/2016
,,1.0,5/66 Woornack Rd,3163.0,1,363000.0,4/06/2016
70.0,1970.0,1.0,4/12 Judith St,3163.0,2,360000.0,6/08/2016
115.0,1930.0,2.0,68 Miller St,3163.0,2,967500.0,6/08/2016
,1920.0,2.0,254 Neerim Rd,3163.0,2,1350000.0,6/08/2016
,,1.0,4/76 Railway Rd,3163.0,2,516000.0,6/08/2016
33.0,1970.0,1.0,1/78 Railway Rd,3163.0,1,330000.0,6/08/2016
40.0,1923.0,2.0,1 Frogmore Rd,3163.0,3,1600000.0,7/05/2016
,,2.0,63 Oakleigh Rd,3163.0,3,1170000.0,7/05/2016
,1968.0,1.0,10/68 Woornack Rd,3163.0,1,260000.0,7/05/2016
130.0,1990.0,1.0,78b Miller St,3163.0,3,1008000.0,7/11/2016
,,1.0,4/62 Moonya Rd,3163.0,2,625000.0,7/11/2016
,,1.0,12/250 Neerim Rd,3163.0,2,700000.0,7/11/2016
,,1.0,3/35 Moonya Rd,3163.0,2,545000.0,10/09/2016
170.0,1925.0,2.0,1/38 Neville St,3163.0,3,1170000.0,10/09/2016
237.0,1983.0,2.0,4 Vine Gr,3163.0,4,1830000.0,10/09/2016
34.0,1960.0,1.0,12/66 Woornack Rd,3163.0,1,250000.0,10/09/2016
170.0,2009.0,1.0,2/33 Oakleigh Rd,3163.0,2,930000.0,10/12/2016
56.0,1970.0,1.0,2/22 Kokaribb Rd,3163.0,2,465000.0,11/02/2017
,,2.0,14 Emily St,3163.0,3,1646000.0,11/03/2017
,,1.0,19/225 Koornang Rd,3163.0,2,460000.0,12/06/2016
133.0,1930.0,2.0,90 Truganini Rd,3163.0,4,1550000.0,12/11/2016
96.0,2000.0,1.0,2/25 El Nido Gr,3163.0,2,707000.0,13/08/2016
86.0,1993.0,1.0,4/299 Koornang Rd,3163.0,2,804000.0,13/08/2016
,,1.0,52 Emily St,3163.0,3,1200000.0,14/05/2016
201.0,1970.0,1.0,6 Longstaff St,3163.0,4,1501000.0,14/05/2016
,,1.0,215 Neerim Rd,3163.0,3,950000.0,14/05/2016
223.0,2005.0,2.0,1/108 Truganini Rd,3163.0,3,970000.0,14/05/2016
,,1.0,8/48 Moonya Rd,3163.0,1,345000.0,15/10/2016
102.0,2002.0,1.0,25 Arawatta St,3163.0,2,817500.0,16/04/2016
200.0,1938.0,2.0,48 Lyons St,3163.0,4,1450000.0,16/04/2016
,,1.0,51 Mimosa Rd,3163.0,3,1000000.0,16/04/2016
106.0,1994.0,1.0,2/79 Mimosa Rd,3163.0,2,855000.0,16/04/2016
90.0,1968.0,1.0,2/61 Moonya Rd,3163.0,2,675000.0,16/04/2016
71.0,2011.0,1.0,4/39 Kokaribb Rd,3163.0,2,588000.0,16/07/2016
73.0,1970.0,1.0,1/60 Mimosa Rd,3163.0,2,455000.0,16/07/2016
,,2.0,9/314 Neerim Rd,3163.0,3,602500.0,16/07/2016
,,1.0,10/81 Koornang Rd,3163.0,2,662000.0,17/09/2016
,,2.0,33 McLaurin Rd,3163.0,3,1420000.0,17/09/2016
250.0,2005.0,1.0,2/59 Moonya Rd,3163.0,3,920000.0,17/09/2016
,,1.0,35 Hunter St,3163.0,3,1287000.0,18/03/2017
82.0,1970.0,1.0,1/12 Kokaribb Rd,3163.0,2,656000.0,18/06/2016
110.0,1930.0,1.0,2 Kokaribb Rd,3163.0,2,930000.0,18/06/2016
64.0,1970.0,1.0,2/11 Maroona Rd,3163.0,2,415000.0,18/06/2016
80.0,1975.0,1.0,5/60 Woornack Rd,3163.0,2,650000.0,18/06/2016
182.0,2010.0,2.0,1/3 Coorigil Rd,3163.0,3,1360000.0,19/11/2016
,,1.0,9/45 Coorigil Rd,3163.0,2,380000.0,19/11/2016
,1965.0,1.0,2/300 Koornang Rd,3163.0,2,765000.0,19/11/2016
,,4.0,53 Moonya Rd,3163.0,4,1423000.0,19/11/2016
,1930.0,1.0,27 Morgan St,3163.0,5,1900000.0,19/11/2016
2.0,,2.0,2 Poplar Gr,3163.0,2,907000.0,19/11/2016
53.0,1980.0,1.0,10/12 St Huberts Rd,3163.0,1,350000.0,19/11/2016
166.0,1945.0,2.0,39 Elimatta Rd,3163.0,3,1430000.0,22/05/2016
,,1.0,16a Blackwood St,3163.0,2,983500.0,22/08/2016
167.0,1915.0,1.0,21 Edgewood St,3163.0,3,1490000.0,22/08/2016
,2014.0,1.0,9/81 Koornang Rd,3163.0,2,572000.0,22/08/2016
,,2.0,33b Emily St,3163.0,3,990000.0,23/04/2016
,1996.0,2.0,1/52 Neville St,3163.0,4,1100000.0,23/04/2016
120.0,1925.0,1.0,76 Oakleigh Rd,3163.0,3,1125000.0,23/04/2016
,1970.0,1.0,2/47 Coorigil Rd,3163.0,2,601000.0,25/02/2017
,,3.0,68 Leila Rd,3163.0,4,1410000.0,25/02/2017
72.0,1970.0,1.0,1/15 Rosstown Rd,3163.0,2,405000.0,25/02/2017
221.0,1915.0,2.0,73 Truganini Rd,3163.0,4,1655000.0,25/02/2017
,,1.0,83 Truganini Rd,3163.0,3,1910000.0,25/02/2017
116.0,1998.0,1.0,3/16 Yendon Rd,3163.0,3,808000.0,25/02/2017
,,1.0,8 Yendon Rd,3163.0,3,1252000.0,25/02/2017
68.0,1950.0,1.0,14/82 Coorigil Rd,3163.0,2,370000.0,26/07/2016
270.0,1970.0,3.0,22 Neville St,3163.0,4,1880000.0,26/07/2016
544.0,,2.0,86 Neville St,3163.0,2,896000.0,26/07/2016
,,2.0,48 Blackwood St,3163.0,5,1802100.0,27/06/2016
67.0,1970.0,1.0,5/35 Moonya Rd,3163.0,2,585000.0,27/06/2016
72.0,1970.0,1.0,5/102 Oakleigh Rd,3163.0,2,450000.0,27/06/2016
,1990.0,1.0,2/94 Truganini Rd,3163.0,2,737000.0,27/06/2016
135.0,1978.0,2.0,3/64 Woornack Rd,3163.0,3,860000.0,27/06/2016
70.0,1973.0,1.0,1/58 Coorigil Rd,3163.0,2,605000.0,27/11/2016
,1900.0,1.0,14 Margaret St,3163.0,2,1300000.0,27/11/2016
275.0,2000.0,2.0,44 Blackwood St,3163.0,4,1518000.0,28/05/2016
98.0,1965.0,1.0,5/33 Gnarwyn Rd,3163.0,2,632500.0,28/05/2016
60.0,1980.0,1.0,6/7 Judd St,3163.0,2,435000.0,28/05/2016
75.0,2008.0,1.0,15/225 Koornang Rd,3163.0,2,468250.0,28/08/2016
130.0,1925.0,1.0,26 Leila Rd,3163.0,3,1716000.0,28/08/2016
,1968.0,1.0,10/8 Anzac St,3163.0,1,270000.0,30/07/2016
48.0,1960.0,1.0,3/9 Maroona Rd,3163.0,1,365000.0,30/07/2016
,,1.0,3/12 St Huberts Rd,3163.0,1,340000.0,30/07/2016
100.0,1960.0,1.0,6/5 Freeman St,3162.0,2,722500.0,3/09/2016
,,2.0,18 Ash Gr,3162.0,4,1600000.0,3/12/2016
,,2.0,190 Kambrook Rd,3162.0,5,1665000.0,3/12/2016
,,1.0,2/19 Ash Gr,3162.0,1,323000.0,4/03/2017
78.0,1960.0,1.0,4/14 Briggs St,3162.0,2,550000.0,4/03/2017
,,1.0,103/677 Glen Huntly Rd,3162.0,2,638000.0,19/11/2016
155.0,1920.0,2.0,30 Pyne St,3162.0,4,131000.0,25/02/2017
,,2.0,3/97 Murray St,3162.0,3,1090000.0,30/07/2016
,,0.0,14 Arthur St,3161.0,3,1365000.0,3/09/2016
313.0,1955.0,2.0,452 Dandenong Rd,3161.0,3,1750000.0,3/09/2016
68.0,2012.0,1.0,12/378 Dandenong Rd,3161.0,2,580000.0,4/03/2017
237.0,2014.0,3.0,25 Malvern Gr,3161.0,3,2005000.0,7/05/2016
,1960.0,1.0,5/698 Inkerman Rd,3161.0,2,523000.0,7/11/2016
56.0,2012.0,1.0,9/400 Dandenong Rd,3161.0,2,420000.0,10/09/2016
43.0,1970.0,1.0,8/359 Balaclava Rd,3161.0,1,290000.0,10/12/2016
,,1.0,3/374 Dandenong Rd,3161.0,2,608000.0,10/12/2016
67.0,,1.0,9/370 Orrong Rd,3161.0,2,570000.0,12/11/2016
,,1.0,7/19 Hawthorn Rd,3161.0,2,520500.0,13/08/2016
139.0,1910.0,0.0,11 Arthur St,3161.0,3,1400000.0,15/10/2016
,,2.0,28 Wanda Rd,3161.0,4,2830000.0,15/10/2016
,2011.0,2.0,13/378 Dandenong Rd,3161.0,2,722000.0,17/09/2016
63.0,2014.0,1.0,15/496 Dandenong Rd,3161.0,2,450000.0,18/03/2017
,,1.0,7 Cambridge St,3161.0,3,1870000.0,25/02/2017
,,1.0,6/378 Dandenong Rd,3161.0,2,622000.0,25/02/2017
82.0,1960.0,1.0,1/13 Narong Rd,3161.0,2,536000.0,25/02/2017
,1910.0,3.0,127 Normanby Rd,3161.0,4,2625000.0,25/02/2017
,,2.0,1/355 Alma Rd,3161.0,2,570000.0,28/05/2016
67.0,2011.0,1.0,3/388 Dandenong Rd,3161.0,2,550000.0,28/05/2016
215.0,1915.0,1.0,123 Normanby Rd,3161.0,4,2170000.0,28/08/2016
144.0,1935.0,2.0,26 Flowers St,3162.0,3,1577500.0,3/09/2016
121.0,1960.0,2.0,5 Alder St,3162.0,3,1460000.0,3/12/2016
44.0,1960.0,1.0,10/468 Kooyong Rd,3162.0,1,275500.0,3/12/2016
114.0,1930.0,1.0,15 Dover St,3162.0,2,1065000.0,4/03/2017
,1910.0,2.0,9 Filbert St,3162.0,3,1470000.0,7/05/2016
,,1.0,1 Rotorua St,3162.0,2,1012000.0,7/05/2016
100.0,,1.0,4/21 Gardenvale Rd,3162.0,3,599000.0,7/11/2016
,1930.0,1.0,303 Bambra Rd,3162.0,3,1160500.0,8/10/2016
,,1.0,11/8 Bealiba Rd,3162.0,2,650000.0,8/10/2016
120.0,,1.0,80 Sycamore St,3162.0,3,1170000.0,8/10/2016
,,2.0,5 Filbert St,3162.0,3,1314000.0,10/09/2016
165.0,1995.0,2.0,1/2 Griffiths St,3162.0,4,1030000.0,10/12/2016
99.0,1940.0,2.0,7A Alfada St,3162.0,2,1225000.0,12/11/2016
120.0,1925.0,1.0,22 Sycamore St,3162.0,3,1450000.0,13/08/2016
256.0,2008.0,2.0,8 Lygon St,3162.0,4,1774500.0,14/05/2016
80.0,1970.0,1.0,1/19 Trevascus St,3162.0,2,525500.0,15/10/2016
,,4.0,28 Ellington St,3162.0,4,1960000.0,16/04/2016
85.0,1930.0,1.0,23 Lygon St,3162.0,2,825000.0,16/04/2016
272.0,2016.0,2.0,136 Sycamore St,3162.0,2,1262000.0,16/04/2016
,,1.0,5 Field St,3162.0,3,1110000.0,16/07/2016
,2005.0,3.0,48A Jupiter St,3162.0,4,1410000.0,19/11/2016
,,2.0,147 Booran Rd,3162.0,3,1303500.0,22/05/2016
,,1.0,18b Marara Rd,3162.0,2,1115000.0,22/08/2016
117.0,1940.0,1.0,89 Clarence St,3162.0,2,1340000.0,24/09/2016
135.0,1920.0,2.0,393 North Rd,3162.0,3,1200000.0,25/02/2017
,,2.0,5 Sycamore St,3162.0,3,1570000.0,25/02/2017
85.0,1890.0,1.0,30 Cedar St,3162.0,2,1001000.0,26/07/2016
123.0,1926.0,1.0,42 Poplar St,3162.0,3,1330000.0,26/07/2016
,1970.0,1.0,5/27 Venus St,3162.0,1,290000.0,27/11/2016
215.0,1970.0,2.0,245 Booran Rd,3162.0,4,1570000.0,28/05/2016
205.0,1910.0,2.0,364 Kooyong Rd,3162.0,4,1916000.0,28/05/2016
,,1.0,3/21 Gardenvale Rd,3162.0,2,500000.0,28/08/2016
,,1.0,3/10 Euroka St,3148.0,3,752000.0,3/09/2016
,,2.0,16 Moroney Dr,3148.0,4,1507000.0,3/12/2016
158.0,2014.0,2.0,8B Moorong St,3148.0,4,890000.0,4/02/2016
94.0,2006.0,1.0,2/44 Railway Pde S,3148.0,3,700000.0,4/06/2016
,,2.0,23 Thurloo St,3148.0,3,1000000.0,6/08/2016
143.0,2010.0,2.0,2/4 Lenna Ct,3148.0,3,865000.0,7/11/2016
160.0,2016.0,2.0,2/12 Moorong St,3148.0,4,1042500.0,11/02/2017
97.0,1950.0,1.0,5 Bullarto St,3148.0,2,1002000.0,13/08/2016
,,2.0,15 Aloomba St,3148.0,3,992000.0,15/10/2016
101.0,2000.0,2.0,4/5 Rae St,3148.0,3,650000.0,15/10/2016
182.0,2012.0,2.0,1/19 Warrina St,3148.0,4,965000.0,17/09/2016
,,2.0,3 Yambie La,3148.0,3,920000.0,17/09/2016
88.0,1970.0,2.0,7 Inga Ct,3148.0,3,1301000.0,18/03/2017
164.0,1950.0,1.0,2 Fitzroy Gr,3148.0,4,1415500.0,22/05/2016
,1972.0,1.0,1/32 Kelly St,3148.0,2,705000.0,24/09/2016
277.0,2001.0,2.0,4 Jacana Ct,3148.0,4,1260000.0,25/02/2017
,,1.0,15 Grandview Rd,3148.0,3,1460000.0,27/11/2016
105.0,1960.0,2.0,23 Jacana St,3148.0,3,1000000.0,27/11/2016
111.0,2012.0,1.0,2/2 Robert St,3148.0,3,845000.0,28/05/2016
137.0,2014.0,1.0,2/19 Thurloo St,3148.0,4,881000.0,28/08/2016
,,0.0,60a Hodgkinson St,3068.0,3,1270000.0,3/09/2016
85.0,1880.0,1.0,66 Noone St,3068.0,2,780000.0,4/06/2016
98.0,1900.0,0.0,13 Caroline St,3068.0,3,1060000.0,7/11/2016
116.0,2000.0,1.0,3/68 Noone St,3068.0,3,930000.0,7/11/2016
,,0.0,86 Hodgkinson St,3068.0,2,1420000.0,8/10/2016
85.0,1890.0,1.0,119 Roseneath St,3068.0,2,1075000.0,8/10/2016
84.0,1910.0,1.0,85 Roseneath St,3068.0,2,1105000.0,8/10/2016
97.0,1910.0,1.0,413a Wellington St,3068.0,2,1209000.0,8/10/2016
250.0,1903.0,2.0,32 Caroline St,3068.0,4,3010000.0,10/09/2016
96.0,1900.0,2.0,17 Myrtle St,3068.0,2,1435000.0,10/09/2016
,,0.0,12 Kiewa St,3068.0,2,1417000.0,10/12/2016
99.0,1890.0,0.0,40 Myrtle St,3068.0,2,1290000.0,10/12/2016
,,0.0,195 Gold St,3068.0,3,1226000.0,12/11/2016
50.0,1970.0,1.0,3/30 Edmund St,3068.0,2,495000.0,13/08/2016
,,1.0,4/56 John St,3068.0,1,325000.0,13/08/2016
135.0,1890.0,1.0,11 Page St,3068.0,3,1370000.0,13/08/2016
,,2.0,36 Ogrady St,3068.0,2,1620000.0,15/10/2016
,1995.0,1.0,69 Field St,3068.0,3,1180000.0,16/07/2016
,,0.0,40 Spensley St,3068.0,2,1405000.0,17/09/2016
,,0.0,2A Council St,3068.0,2,880000.0,18/03/2017
107.0,1890.0,0.0,31 Fenwick St,3068.0,2,1450000.0,18/03/2017
,,0.0,104 Noone St,3068.0,2,856000.0,18/03/2017
136.0,2005.0,2.0,7/37 Groom St,3068.0,2,885500.0,18/06/2016
,,1.0,49 Fenwick St,3068.0,3,1680000.0,19/11/2016
,,1.0,1 John St,3068.0,2,730000.0,22/05/2016
119.0,2010.0,1.0,18 Barries Pl,3068.0,3,825000.0,24/09/2016
,1970.0,1.0,1/493 Hoddle St,3068.0,2,533000.0,24/09/2016
,1910.0,0.0,20 Gordon St,3068.0,2,1430000.0,25/02/2017
169.0,1995.0,0.0,1/1 Marshall Pl,3068.0,4,1506000.0,25/02/2017
,,1.0,48 Council St,3068.0,3,1150000.0,26/07/2016
118.0,1880.0,0.0,3 Hodgkinson St,3068.0,3,1360000.0,27/06/2016
,,1.0,53 John St,3068.0,2,640000.0,28/08/2016
93.0,1930.0,1.0,29 Molesworth St,3058.0,2,850000.0,3/09/2016
110.0,1890.0,1.0,10 Shackell St,3058.0,3,784000.0,3/09/2016
108.0,1950.0,0.0,37 Elizabeth St,3058.0,3,680000.0,3/12/2016
,,2.0,38 Harding St,3058.0,4,1221000.0,3/12/2016
176.0,2010.0,1.0,1/58 Moore St,3058.0,2,807000.0,3/12/2016
,,2.0,181 Munro St,3058.0,3,790000.0,3/12/2016
,,1.0,43 Ohea St,3058.0,4,955000.0,3/12/2016
123.0,2005.0,2.0,8 Watchtower Rd,3058.0,3,675000.0,4/02/2016
278.0,,1.0,12 Hardwick St,3058.0,3,1010000.0,4/03/2017
140.0,1940.0,2.0,3 Mavis St,3058.0,3,1202000.0,4/03/2017
180.0,1890.0,1.0,243 Moreland Rd,3058.0,3,1370000.0,4/03/2017
,,1.0,61 Murray Rd,3058.0,2,550000.0,4/03/2017
110.0,1920.0,3.0,45 Portland St,3058.0,3,1000000.0,4/03/2017
,,2.0,6 Stawell St,3058.0,3,935500.0,4/03/2017
,,4.0,35 The Grove,3058.0,8,2250000.0,4/03/2017
164.0,1910.0,1.0,171 Moreland Rd,3058.0,4,145000.0,4/06/2016
,,1.0,191 Ohea St,3058.0,4,905000.0,4/06/2016
109.0,1915.0,1.0,33 Wellington St,3058.0,3,860000.0,4/06/2016
101.0,1890.0,1.0,16 Linda St,3058.0,2,953000.0,6/08/2016
93.0,1900.0,1.0,6 Shackell St,3058.0,2,735000.0,6/08/2016
168.0,,2.0,15/1 Manna Gum Ct,3058.0,3,550000.0,7/05/2016
,,1.0,56 Rose St,3058.0,3,1100000.0,7/05/2016
125.0,1920.0,1.0,27 Higinbotham St,3058.0,3,947000.0,7/11/2016
74.0,1970.0,1.0,2/6 McKay St,3058.0,2,500000.0,7/11/2016
,2008.0,2.0,2/58 Moore St,3058.0,3,865000.0,7/11/2016
62.0,1980.0,1.0,7/13 Clarendon St,3058.0,2,466000.0,8/10/2016
164.0,2014.0,1.0,3/58 Moore St,3058.0,3,740000.0,8/10/2016
130.0,1930.0,1.0,105 Moreland Rd,3058.0,3,812000.0,8/10/2016
124.0,1930.0,0.0,107 Moreland Rd,3058.0,3,766000.0,8/10/2016
118.0,1910.0,1.0,109 Moreland Rd,3058.0,3,825000.0,8/10/2016
300.0,2001.0,2.0,2 Quarry Cct,3058.0,4,1131000.0,8/10/2016
178.0,1940.0,1.0,114 Reynard St,3058.0,3,1064000.0,8/10/2016
,,1.0,3/262 Reynard St,3058.0,2,610000.0,8/10/2016
125.0,1925.0,1.0,60 Glengyle St,3058.0,3,1210000.0,10/09/2016
80.0,1965.0,1.0,8/6 McKay St,3058.0,2,434000.0,10/09/2016
107.0,2012.0,1.0,4/44 Victoria St,3058.0,2,653000.0,10/09/2016
109.0,1995.0,2.0,2/118 Bruce St,3058.0,3,640000.0,10/12/2016
,1960.0,1.0,31 Elizabeth St,3058.0,2,820000.0,10/12/2016
,,2.0,7 Gladstone St,3058.0,4,1250000.0,10/12/2016
,,2.0,21 Governors Rd,3058.0,5,1335000.0,10/12/2016
,,2.0,56 The Grove,3058.0,6,1900000.0,10/12/2016
,,1.0,5 Donne St,3058.0,3,1090000.0,12/11/2016
127.0,1920.0,2.0,41 Service St,3058.0,3,1130000.0,12/11/2016
,,2.0,1 Sutherland St,3058.0,4,1145000.0,12/11/2016
,,2.0,38 Budds St,3058.0,2,657000.0,13/08/2016
110.0,1994.0,1.0,1e The Avenue,3058.0,3,763000.0,14/05/2016
94.0,1910.0,1.0,53 Hawthorn St,3058.0,2,903000.0,15/10/2016
117.0,1970.0,1.0,4 Miller St,3058.0,3,1000000.0,15/10/2016
256.0,2006.0,4.0,13 Shaftsbury St,3058.0,4,1742000.0,15/10/2016
125.0,1925.0,1.0,12 Gordon St,3058.0,4,865000.0,16/04/2016
96.0,1880.0,1.0,11/5 Industry La,3058.0,2,485000.0,16/04/2016
156.0,1930.0,3.0,23 Berry St,3058.0,3,1278000.0,16/07/2016
109.0,2013.0,2.0,4/93 Harding St,3058.0,3,590000.0,17/09/2016
,1938.0,1.0,45 Kerferd St,3058.0,4,1000000.0,17/09/2016
168.0,,2.0,15/1 Manna Gum Ct,3058.0,3,590000.0,17/09/2016
,,1.0,3 Phillips St,3058.0,3,1030000.0,17/09/2016
146.0,1920.0,1.0,19 Audley St,3058.0,4,1136000.0,18/03/2017
95.0,2014.0,1.0,13 Carron St,3058.0,2,635000.0,18/03/2017
,,1.0,196 Ohea St,3058.0,3,1061000.0,18/03/2017
,,2.0,9 Vincent St,3058.0,4,1155000.0,18/03/2017
,,2.0,6 Farm Rd,3058.0,4,650000.0,18/06/2016
,,2.0,89 Gordon St,3058.0,3,1286000.0,18/06/2016
,1920.0,2.0,31 Hardwick St,3058.0,3,885000.0,18/06/2016
,1888.0,5.0,13 Hudson St,3058.0,4,1160000.0,18/06/2016
189.0,1970.0,1.0,203 Munro St,3058.0,4,1400000.0,18/06/2016
,,1.0,403/19 Pentridge Bvd,3058.0,2,470000.0,18/06/2016
230.0,1930.0,0.0,8 Gilbert St,3058.0,3,1260000.0,19/11/2016
,,0.0,1/33 Sheffield St,3058.0,2,920000.0,19/11/2016
98.0,1920.0,3.0,52 Stawell St,3058.0,3,841000.0,19/11/2016
73.0,1975.0,1.0,4/2 Vincent St,3058.0,2,537500.0,19/11/2016
,,2.0,59 Moore St,3058.0,2,1130000.0,22/08/2016
100.0,2007.0,1.0,5/39 Service St,3058.0,2,598000.0,22/08/2016
180.0,2006.0,1.0,2 Walsh St,3058.0,3,1120000.0,22/08/2016
100.0,1980.0,1.0,24 Webb St,3058.0,3,870000.0,22/08/2016
72.0,1920.0,2.0,27 Bruce St,3058.0,3,680000.0,23/04/2016
,,1.0,185 Moreland Rd,3058.0,1,482500.0,23/04/2016
131.0,1920.0,2.0,155 Nicholson St,3058.0,3,825000.0,23/04/2016
131.0,1900.0,0.0,11 Station St,3058.0,3,725000.0,23/04/2016
249.0,1900.0,1.0,144 The Avenue,3058.0,4,1250000.0,23/04/2016
89.0,1940.0,3.0,2 Franklin St,3058.0,2,1008000.0,24/09/2016
,,1.0,3/20 Loch St,3058.0,2,599000.0,24/09/2016
,,1.0,50a Rennie St,3058.0,2,860000.0,24/09/2016
142.0,1930.0,1.0,1 Shaftsbury St,3058.0,4,990000.0,24/09/2016
72.0,1970.0,1.0,3/30 Shaftsbury St,3058.0,2,451000.0,24/09/2016
149.0,1920.0,3.0,211 Bell St,3058.0,2,635000.0,25/02/2017
286.0,1985.0,4.0,15 Hardwick St,3058.0,5,1020000.0,25/02/2017
,,1.0,6 Hardwick St,3058.0,3,967000.0,25/02/2017
112.0,1950.0,3.0,32A Kelson St,3058.0,3,1025000.0,25/02/2017
102.0,2000.0,1.0,37 Kelson St,3058.0,3,700000.0,25/02/2017
80.0,1945.0,3.0,48 Murray St,3058.0,3,1130000.0,25/02/2017
,,2.0,25a Ohea St,3058.0,3,835000.0,25/02/2017
187.0,1925.0,4.0,212 Reynard St,3058.0,4,1075000.0,25/02/2017
,1980.0,1.0,96 Reynard St,3058.0,3,845000.0,25/02/2017
95.0,1976.0,1.0,2/618 Sydney Rd,3058.0,3,600000.0,25/02/2017
,,2.0,185 The Avenue,3058.0,4,1461000.0,25/02/2017
205.0,1930.0,2.0,14 Rose St,3058.0,4,1150000.0,26/07/2016
70.0,1970.0,2.0,3/19 Chandos St,3058.0,2,515000.0,27/06/2016
,1970.0,2.0,124 Ohea St,3058.0,3,770000.0,27/06/2016
69.0,1975.0,1.0,5/228 Reynard St,3058.0,2,472000.0,27/06/2016
107.0,1940.0,1.0,32 Rose St,3058.0,2,901000.0,27/06/2016
,,0.0,9 Sargood St,3058.0,2,642000.0,27/06/2016
13.0,1969.0,1.0,1/51 The Grove,3058.0,2,605000.0,27/06/2016
140.0,1995.0,1.0,3/117 Gordon St,3058.0,3,687000.0,27/11/2016
203.0,1996.0,2.0,100 Reynard St,3058.0,4,975000.0,27/11/2016
,1880.0,1.0,28 Rodda St,3058.0,3,985000.0,27/11/2016
,,1.0,38 Soudan St,3058.0,3,835000.0,27/11/2016
,,0.0,11 Vincent St,3058.0,3,951000.0,27/11/2016
130.0,1930.0,1.0,9 Beckley St,3058.0,3,1370000.0,28/05/2016
92.0,1925.0,2.0,265 Bell St,3058.0,2,700000.0,28/05/2016
131.0,2010.0,1.0,2/44 Berry St,3058.0,3,810000.0,28/05/2016
,2007.0,1.0,3/87 Gaffney St,3058.0,2,445000.0,28/05/2016
147.0,1960.0,1.0,13 Kaye Ct,3058.0,4,838000.0,28/05/2016
,,1.0,2 McPherson St,3058.0,2,810000.0,28/05/2016
164.0,1990.0,2.0,5 Saunders St,3058.0,4,1150000.0,28/05/2016
160.0,1920.0,1.0,6 Younger St,3058.0,4,931000.0,28/05/2016
62.0,1976.0,1.0,10/23 Baxter St,3058.0,1,241000.0,28/08/2016
,,2.0,35 Campbell St,3058.0,4,1331000.0,28/08/2016
1.0,,0.0,40 Elizabeth St,3058.0,1,1007000.0,28/08/2016
114.0,1910.0,1.0,29 Hardwick St,3058.0,2,981000.0,28/08/2016
86.0,1900.0,1.0,18 Industry La,3058.0,2,570000.0,28/08/2016
70.0,1970.0,1.0,1/38 Victoria St,3058.0,2,500000.0,28/08/2016
,,0.0,12 Geake St,3058.0,3,830000.0,30/07/2016
,,2.0,136 Gordon St,3058.0,3,1194500.0,30/07/2016
,,1.0,44 Quarry Cct,3058.0,2,425000.0,30/07/2016
,,1.0,133 Rennie St,3058.0,2,645000.0,30/07/2016
